corp_code,corp_name,stock_code,corp_cls,report_nm,rcept_no,flr_nm,rcept_dt,rm
00121534,MH에탄올,023150,Y,사업보고서 (2021.12),20220316000865,MH에탄올,20220316,연
00118266,DRB동일,004840,Y,사업보고서 (2021.12),20220316000864,DRB동일,20220316,연
01257872,에스퓨얼셀,288620,K,사업보고서 (2021.12),20220316000858,에스퓨얼셀,20220316,정연
00261656,잉크테크,049550,K,사업보고서 (2021.12),20220316000854,잉크테크,20220316,연
00230425,나노엔텍,039860,K,사업보고서 (2021.12),20220316000848,나노엔텍,20220316,연
00127936,삼일기업공사,002290,K,사업보고서 (2021.12),20220316000845,삼일기업공사,20220316,
00445841,MDS테크,086960,K,사업보고서 (2021.12),20220316000839,MDS테크,20220316,연
00362238,휴비스,079980,Y,사업보고서 (2021.12),20220316000822,휴비스,20220316,연
00551920,네오팜,092730,K,사업보고서 (2021.12),20220316000811,네오팜,20220316,연
00292434,인트론바이오,048530,K,사업보고서 (2021.12),20220316000796,인트론바이오,20220316,연
00264635,에스넷,038680,K,사업보고서 (2021.12),20220316000795,에스넷,20220316,정연
00131054,유진증권,001200,Y,사업보고서 (2021.12),20220316000791,유진증권,20220316,연
00494476,이녹스,088390,K,사업보고서 (2021.12),20220316000787,이녹스,20220316,연
00177199,디씨엠,024090,Y,사업보고서 (2021.12),20220316000782,디씨엠,20220316,
00770312,마니커에프앤지,195500,K,사업보고서 (2021.12),20220316000780,마니커에프앤지,20220316,정
00490151,파트론,091700,K,사업보고서 (2021.12),20220316000778,파트론,20220316,연
00583424,아모레퍼시픽,090430,Y,사업보고서 (2021.12),20220316000772,아모레퍼시픽,20220316,연
00656951,현대이지웰,090850,K,사업보고서 (2021.12),20220316000770,현대이지웰,20220316,정
01135941,원익IPS,240810,K,사업보고서 (2021.12),20220316000767,원익IPS,20220316,연
00382199,신한지주,055550,Y,사업보고서 (2021.12),20220316000748,신한지주,20220316,연
00135962,신라교역,004970,Y,사업보고서 (2021.12),20220316000745,신라교역,20220316,정연
00361008,HSD엔진,082740,Y,사업보고서 (2021.12),20220316000731,HSD엔진,20220316,연
00166500,화천기계,010660,Y,사업보고서 (2021.12),20220316000724,화천기계,20220316,
00337296,원포유,122830,N,사업보고서 (2021.12),20220316000721,원포유,20220316,
01015160,와이팜,332570,K,사업보고서 (2021.12),20220316000719,와이팜,20220316,연
00137252,사조동아원,008040,Y,사업보고서 (2021.12),20220316000709,사조동아원,20220316,연
00150633,지누스,013890,Y,사업보고서 (2021.12),20220316000699,지누스,20220316,연
00146269,일신방직,003200,Y,사업보고서 (2021.12),20220316000695,일신방직,20220316,정연
00136378,신세계,004170,Y,사업보고서 (2021.12),20220316000691,신세계,20220316,연
00101752,케이씨피드,025880,K,사업보고서 (2021.12),20220316000688,케이씨피드,20220316,연
00405320,웹젠,069080,K,사업보고서 (2021.12),20220316000678,웹젠,20220316,연
00145464,이구산업,025820,Y,사업보고서 (2021.12),20220316000677,이구산업,20220316,
00486705,아주스틸,139990,Y,사업보고서 (2021.12),20220316000673,아주스틸,20220316,연
00221728,하츠,066130,K,사업보고서 (2021.12),20220316000662,하츠,20220316,
01237540,이녹스첨단소재,272290,K,사업보고서 (2021.12),20220316000661,이녹스첨단소재,20220316,연
00962922,팬젠,222110,K,사업보고서 (2021.12),20220316000657,팬젠,20220316,
00971726,옵티팜,153710,K,사업보고서 (2021.12),20220316000655,옵티팜,20220316,
00428729,대호에이엘,069460,Y,사업보고서 (2021.12),20220316000652,대호에이엘,20220316,
00339391,한화시스템,272210,Y,사업보고서 (2021.12),20220316000647,한화시스템,20220316,정연
00356802,큐렉소,060280,K,사업보고서 (2021.12),20220316000643,큐렉소,20220316,
01368354,네패스아크,330860,K,사업보고서 (2021.12),20220316000641,네패스아크,20220316,
00204642,티비씨,033830,K,사업보고서 (2021.12),20220316000640,티비씨,20220316,연
00404701,한국자산신탁,123890,Y,사업보고서 (2021.12),20220316000635,한국자산신탁,20220316,연
00617314,타이거일렉,219130,K,사업보고서 (2021.12),20220316000622,타이거일렉,20220316,
00166519,화천기공,000850,Y,사업보고서 (2021.12),20220316000620,화천기공,20220316,연
00104102,우리종금,010050,Y,사업보고서 (2021.12),20220316000618,우리종금,20220316,연
00508274,일진다이아,081000,Y,사업보고서 (2021.12),20220316000616,일진다이아,20220316,연
01407909,원텍,336570,K,사업보고서 (2021.12),20220316000610,원텍,20220316,
00124726,빙그레,005180,Y,사업보고서 (2021.12),20220316000608,빙그레,20220316,정연
00163761,한창제지,009460,Y,사업보고서 (2021.12),20220316000600,한창제지,20220316,
00842585,네이블커뮤니케이션즈,153460,K,사업보고서 (2021.12),20220316000594,네이블커뮤니케이션즈,20220316,
00131896,선광,003100,K,사업보고서 (2021.12),20220316000590,선광,20220316,연
00141149,영진약품,003520,Y,사업보고서 (2021.12),20220316000585,영진약품,20220316,정
01199727,샘씨엔에스,252990,K,사업보고서 (2021.12),20220316000577,샘씨엔에스,20220316,
01210190,모비릭스,348030,K,사업보고서 (2021.12),20220316000575,모비릭스,20220316,연
01567520,대신밸런스제10호스팩,387310,K,사업보고서 (2021.12),20220316000574,대신밸런스제10호스팩,20220316,
00117179,디와이,013570,Y,사업보고서 (2021.12),20220316000565,디와이,20220316,연
00101664,경보제약,214390,Y,사업보고서 (2021.12),20220316000564,경보제약,20220316,
01059605,디와이파워,210540,Y,사업보고서 (2021.12),20220316000560,디와이파워,20220316,연
00128032,삼일제약,000520,Y,사업보고서 (2021.12),20220316000554,삼일제약,20220316,연
00233653,한국토지신탁,034830,Y,사업보고서 (2021.12),20220316000546,한국토지신탁,20220316,연
00102113,경인양행,012610,Y,사업보고서 (2021.12),20220316000536,경인양행,20220316,정연
00129989,코스모신소재,005070,Y,사업보고서 (2021.12),20220316000534,코스모신소재,20220316,정
00231512,세아창원특수강,,E,사업보고서 (2021.12),20220316000527,세아창원특수강,20220316,연
00876166,KBG,318000,K,사업보고서 (2021.12),20220316000525,KBG,20220316,
00166528,서암기계공업,100660,K,사업보고서 (2021.12),20220316000522,서암기계공업,20220316,
00177320,대성미생물,036480,K,사업보고서 (2021.12),20220316000486,대성미생물,20220316,
01228515,지엔원에너지,270520,K,사업보고서 (2021.12),20220316000464,지엔원에너지,20220316,
00407285,아이컴포넌트,059100,K,사업보고서 (2021.12),20220316000462,아이컴포넌트,20220316,
01339389,키움캐피탈,,E,사업보고서 (2021.12),20220316000453,키움캐피탈,20220316,
00172291,더존비즈온,012510,Y,사업보고서 (2021.12),20220316000450,더존비즈온,20220316,정연
00899556,제룡산업,147830,K,사업보고서 (2021.12),20220316000447,제룡산업,20220316,
00611912,아모그린텍,125210,K,사업보고서 (2021.12),20220316000444,아모그린텍,20220316,정
00401731,LG전자,066570,Y,사업보고서 (2021.12),20220316000440,LG전자,20220316,정연
00133511,SG세계물산,004060,Y,사업보고서 (2021.12),20220316000435,SG세계물산,20220316,연
00231442,디지틀조선,033130,K,사업보고서 (2021.12),20220316000434,디지틀조선,20220316,연
00128175,원익큐브,014190,K,사업보고서 (2021.12),20220316000432,원익큐브,20220316,연
00591441,어보브반도체,102120,K,사업보고서 (2021.12),20220316000431,어보브반도체,20220316,정연
00220622,서호전기,065710,K,사업보고서 (2021.12),20220316000417,서호전기,20220316,정연
00492353,파이오링크,170790,K,사업보고서 (2021.12),20220316000413,파이오링크,20220316,
00585219,세원이앤씨,091090,Y,사업보고서 (2021.12),20220316000412,세원이앤씨,20220316,연
00122472,백광산업,001340,Y,사업보고서 (2021.12),20220316000411,백광산업,20220316,연
00878696,에스케이바이오팜,326030,Y,사업보고서 (2021.12),20220316000396,에스케이바이오팜,20220316,연
01259232,노바텍,285490,K,사업보고서 (2021.12),20220316000376,노바텍,20220316,정연
00129387,삼화페인트공업,000390,Y,사업보고서 (2021.12),20220316000363,삼화페인트공업,20220316,연
00767460,PI첨단소재,178920,Y,사업보고서 (2021.12),20220316000360,PI첨단소재,20220316,
01440481,IBKS제13호스팩,351340,K,사업보고서 (2021.12),20220316000344,IBKS제13호스팩,20220316,
00167031,흥국,010240,K,사업보고서 (2021.12),20220316000337,흥국,20220316,연
00139153,에코플라스틱,038110,K,사업보고서 (2021.12),20220316000327,에코플라스틱,20220316,연
